transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount,discount_amount,payment_method,shipping_cost,order_status,channel
TXN0000018401,CUST000082,2024-11-05 18:29:21,PROD000131,1,294.34,294.34,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000010969,CUST004160,2023-02-23 08:26:17,PROD000051,1,204.56,161.48,43.08,Google Pay,0.0,Completed,Mobile App
TXN0000019100,CUST003325,2024-04-07 05:41:54,PROD000141,2,114.46,228.92,0.0,Credit Card,0.0,Completed,Website
TXN0000012737,CUST001928,2024-05-09 04:55:18,PROD000110,1,59.79,59.79,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000022492,CUST003698,2023-05-01 23:45:03,PROD000149,1,394.09,374.02,20.07,Google Pay,0.0,Completed,Website
TXN0000017686,CUST004549,2023-09-01 07:35:07,PROD000020,1,223.82,203.7,20.12,Debit Card,0.0,Completed,Website
TXN0000016818,CUST000788,2024-08-13 15:45:16,PROD000015,2,419.19,679.04,159.34,Google Pay,0.0,Completed,Mobile App
TXN0000008583,CUST000385,2023-03-09 22:06:57,PROD000022,1,75.59,75.59,0.0,Credit Card,0.0,Completed,Website
TXN0000012147,CUST001797,2023-01-13 05:21:08,PROD000180,1,23.4,23.4,0.0,Credit Card,14.37,Completed,Website
TXN0000018201,CUST004810,2024-03-15 20:43:01,PROD000147,2,149.69,299.38,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000010005,CUST001743,2023-11-10 00:59:12,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000006688,CUST000575,2023-02-14 22:25:36,PROD000074,1,39.92,39.92,0.0,Apple Pay,5.73,Completed,Website
TXN0000004860,CUST003914,2024-04-30 08:39:22,PROD000148,1,305.44,305.44,0.0,Credit Card,0.0,Completed,Website
TXN0000015204,CUST001376,2023-02-02 05:00:56,PROD000120,1,160.76,160.76,0.0,Credit Card,0.0,Completed,Website
TXN0000000458,CUST004479,2023-06-29 11:45:35,PROD000020,1,223.82,223.82,0.0,Google Pay,0.0,Completed,In-Store
TXN0000010284,CUST004660,2023-01-11 00:47:53,PROD000017,1,189.17,189.17,0.0,Debit Card,0.0,Completed,In-Store
TXN0000009499,CUST003227,2023-12-05 03:33:48,PROD000131,2,294.34,588.68,0.0,Credit Card,0.0,Completed,Website
TXN0000004018,CUST003102,2023-09-27 15:28:48,PROD000172,1,363.36,342.06,21.3,Debit Card,0.0,Completed,In-Store
TXN0000023862,CUST003791,2024-11-16 09:03:24,PROD000004,2,54.84,109.68,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000006659,CUST004423,2023-09-24 12:46:31,PROD000134,1,32.54,32.54,0.0,Apple Pay,6.0,Completed,In-Store
TXN0000022844,CUST003653,2024-08-17 09:40:08,PROD000082,2,111.9,170.25,53.55,Credit Card,0.0,Completed,Website
TXN0000002044,CUST001563,2023-04-14 09:11:29,PROD000163,1,197.26,197.26,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000000161,CUST002415,2024-09-08 10:01:53,PROD000193,2,177.0,354.0,0.0,Google Pay,0.0,Completed,Website
TXN0000011007,CUST003054,2023-03-22 08:09:42,PROD000107,3,150.46,451.38,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000023145,CUST001291,2023-10-20 01:36:27,PROD000099,1,216.29,216.29,0.0,PayPal,0.0,Cancelled,Website
TXN0000004804,CUST002437,2023-02-26 08:38:40,PROD000134,2,32.54,65.08,0.0,PayPal,0.0,Completed,Mobile App
TXN0000001131,CUST002527,2024-09-03 01:45:54,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000013203,CUST002274,2024-12-19 01:11:33,PROD000109,1,236.53,236.53,0.0,Apple Pay,0.0,Returned,Mobile App
TXN0000009579,CUST000730,2024-05-29 15:11:50,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000008342,CUST002256,2024-02-16 01:22:26,PROD000050,1,349.77,349.77,0.0,Credit Card,0.0,Cancelled,Website
TXN0000011661,CUST001219,2023-10-21 02:18:13,PROD000069,1,290.3,290.3,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000018977,CUST003253,2023-06-14 21:09:00,PROD000163,1,197.26,197.26,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000022958,CUST000082,2023-03-20 02:54:56,PROD000105,2,108.01,216.02,0.0,Debit Card,0.0,Completed,Website
TXN0000006736,CUST004275,2024-01-20 12:57:02,PROD000095,1,201.2,201.2,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000016826,CUST000637,2024-12-19 14:22:33,PROD000043,1,15.34,15.34,0.0,Google Pay,7.09,Completed,Mobile App
TXN0000009542,CUST003750,2023-02-08 14:32:34,PROD000089,3,266.69,800.07,0.0,PayPal,0.0,Completed,Mobile App
TXN0000012017,CUST002878,2024-04-20 15:51:02,PROD000162,1,322.54,322.54,0.0,Apple Pay,0.0,Returned,In-Store
TXN0000019665,CUST003227,2024-09-09 23:24:01,PROD000109,1,236.53,236.53,0.0,PayPal,0.0,Completed,Mobile App
TXN0000007444,CUST001449,2024-01-18 12:02:12,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,In-Store
TXN0000001141,CUST004582,2023-10-22 16:55:35,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,In-Store
TXN0000005697,CUST000038,2024-01-13 03:54:36,PROD000134,1,32.54,32.54,0.0,Credit Card,10.65,Completed,Mobile App
TXN0000013888,CUST000935,2024-07-31 07:50:33,PROD000197,1,238.41,238.41,0.0,Apple Pay,0.0,Completed,Website
TXN0000006771,CUST003498,2023-10-13 10:23:22,PROD000057,1,139.38,108.57,30.81,Credit Card,0.0,Completed,Mobile App
TXN0000012945,CUST002935,2023-09-11 03:15:00,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,In-Store
TXN0000011323,CUST000952,2024-01-14 17:06:01,PROD000095,1,201.2,153.43,47.77,Apple Pay,0.0,Completed,Mobile App
TXN0000019024,CUST001493,2023-06-17 13:53:17,PROD000131,1,294.34,246.38,47.96,PayPal,0.0,Returned,Website
TXN0000021254,CUST004625,2023-03-29 21:08:18,PROD000067,2,205.03,386.42,23.64,Apple Pay,0.0,Completed,Mobile App
TXN0000003507,CUST000678,2023-08-27 23:06:35,PROD000183,1,193.99,193.99,0.0,Google Pay,0.0,Completed,Website
TXN0000004277,CUST001752,2023-07-16 11:47:23,PROD000142,1,276.48,276.48,0.0,Debit Card,0.0,Completed,Website
TXN0000009635,CUST004621,2024-01-06 00:18:05,PROD000120,1,160.76,160.76,0.0,Google Pay,0.0,Cancelled,Website
TXN0000024250,CUST004234,2024-08-01 07:53:31,PROD000178,1,110.18,110.18,0.0,Debit Card,0.0,Completed,Website
TXN0000000611,CUST003989,2023-02-24 20:56:11,PROD000082,1,111.9,111.9,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000009814,CUST003590,2023-03-05 22:09:24,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000013930,CUST004212,2024-07-06 10:20:22,PROD000131,1,294.34,294.34,0.0,Credit Card,0.0,Completed,In-Store
TXN0000014215,CUST004748,2023-10-29 10:56:33,PROD000088,1,365.8,365.8,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000022306,CUST004255,2023-10-30 11:29:20,PROD000134,3,32.54,97.62,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000011518,CUST002926,2023-03-11 04:42:21,PROD000164,1,100.83,100.83,0.0,Credit Card,0.0,Completed,Website
TXN0000024462,CUST000526,2024-05-30 02:27:42,PROD000021,1,210.15,210.15,0.0,PayPal,0.0,Completed,Website
TXN0000014360,CUST004870,2023-03-16 20:44:06,PROD000017,1,189.17,189.17,0.0,Apple Pay,0.0,Cancelled,Website
TXN0000020367,CUST004019,2023-03-24 00:00:57,PROD000107,2,150.46,279.83,21.09,PayPal,0.0,Cancelled,Website
TXN0000017117,CUST003341,2023-10-08 21:06:58,PROD000067,1,205.03,205.03,0.0,Google Pay,0.0,Completed,Website
TXN0000000671,CUST002735,2024-07-08 18:27:21,PROD000082,3,111.9,335.7,0.0,Google Pay,0.0,Completed,In-Store
TXN0000012339,CUST001321,2024-10-08 21:22:37,PROD000082,3,111.9,335.7,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000010069,CUST003482,2023-04-25 01:00:30,PROD000095,1,201.2,201.2,0.0,Credit Card,0.0,Returned,Website
TXN0000017485,CUST002728,2023-04-03 16:31:23,PROD000082,1,111.9,111.9,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000012329,CUST004340,2024-05-18 02:51:47,PROD000131,1,294.34,294.34,0.0,Debit Card,0.0,Completed,Website
TXN0000015792,CUST001584,2023-07-08 13:23:50,PROD000162,1,322.54,322.54,0.0,Google Pay,0.0,Completed,Website
TXN0000000234,CUST000325,2024-08-15 04:22:14,PROD000045,1,128.39,128.39,0.0,Google Pay,0.0,Cancelled,Website
TXN0000004054,CUST004950,2024-05-13 05:59:26,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Completed,Website
TXN0000011118,CUST003791,2023-06-10 13:49:39,PROD000079,1,77.73,77.73,0.0,Debit Card,0.0,Completed,Website
TXN0000023376,CUST003653,2024-01-17 13:52:56,PROD000034,2,169.2,338.4,0.0,Debit Card,0.0,Completed,Website
TXN0000024815,CUST000802,2023-08-25 06:37:54,PROD000109,1,236.53,236.53,0.0,Google Pay,0.0,Returned,Mobile App
TXN0000016965,CUST003487,2024-04-21 05:26:12,PROD000074,2,39.92,66.46,13.38,Debit Card,0.0,Completed,Website
TXN0000021122,CUST002200,2023-02-04 20:45:07,PROD000074,1,39.92,39.92,0.0,Apple Pay,10.55,Completed,Website
TXN0000008855,CUST000018,2023-01-28 01:56:57,PROD000021,2,210.15,420.3,0.0,Credit Card,0.0,Cancelled,Mobile App
TXN0000001595,CUST000246,2024-09-25 01:37:44,PROD000071,1,18.01,17.1,0.91,Debit Card,14.61,Returned,Mobile App
TXN0000022726,CUST003378,2023-04-02 06:42:56,PROD000134,1,32.54,32.54,0.0,Credit Card,11.62,Completed,Website
TXN0000000959,CUST004624,2024-11-11 00:31:16,PROD000171,1,234.41,234.41,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000022264,CUST003070,2023-01-07 02:06:53,PROD000080,1,160.07,160.07,0.0,PayPal,0.0,Completed,Mobile App
TXN0000021817,CUST004811,2023-09-06 19:08:22,PROD000167,1,282.29,263.55,18.74,Debit Card,0.0,Completed,Website
TXN0000017905,CUST004160,2024-12-04 00:02:22,PROD000010,1,223.07,223.07,0.0,PayPal,0.0,Completed,Mobile App
TXN0000021010,CUST004262,2023-01-23 01:11:44,PROD000187,1,271.67,271.67,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000010603,CUST004241,2023-10-04 13:38:57,PROD000020,1,223.82,223.82,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000007536,CUST002063,2024-09-10 10:59:33,PROD000043,1,15.34,15.34,0.0,Debit Card,6.13,Completed,Website
TXN0000012757,CUST001672,2023-12-17 00:57:31,PROD000057,1,139.38,139.38,0.0,PayPal,0.0,Completed,Mobile App
TXN0000023696,CUST003653,2023-06-21 00:02:01,PROD000082,2,111.9,223.8,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000002709,CUST001120,2023-10-31 21:56:52,PROD000121,1,337.21,337.21,0.0,Debit Card,0.0,Completed,Website
TXN0000006193,CUST003653,2023-02-23 06:38:59,PROD000134,1,32.54,32.54,0.0,Debit Card,14.22,Completed,Website
TXN0000011769,CUST003016,2024-04-30 05:25:13,PROD000082,2,111.9,204.47,19.33,Apple Pay,0.0,Completed,Website
TXN0000007483,CUST004375,2023-01-24 10:51:25,PROD000023,1,81.25,81.25,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000002409,CUST004756,2024-06-16 00:31:16,PROD000134,1,32.54,32.54,0.0,Debit Card,6.21,Completed,Website
TXN0000021101,CUST002753,2024-06-17 15:30:00,PROD000112,1,281.74,281.74,0.0,PayPal,0.0,Completed,Website
TXN0000017923,CUST002466,2024-09-14 06:16:18,PROD000063,1,212.79,198.05,14.74,Debit Card,0.0,Completed,Website
TXN0000014916,CUST003086,2024-04-26 22:16:12,PROD000021,1,210.15,210.15,0.0,Debit Card,0.0,Completed,Website
TXN0000000637,CUST003076,2024-08-29 17:23:47,PROD000115,2,377.66,755.32,0.0,Debit Card,0.0,Completed,Website
TXN0000020589,CUST004889,2023-04-28 04:13:11,PROD000163,2,197.26,394.52,0.0,Debit Card,0.0,Completed,Website
TXN0000011729,CUST001222,2023-04-12 20:18:53,PROD000134,2,32.54,51.2,13.88,Debit Card,0.0,Completed,Website
TXN0000006957,CUST004479,2023-10-29 21:57:38,PROD000163,3,197.26,591.78,0.0,Google Pay,0.0,Completed,Website
TXN0000004338,CUST000863,2024-12-29 09:49:15,PROD000157,1,189.69,189.69,0.0,Credit Card,0.0,Completed,Website
TXN0000001982,CUST004091,2023-11-04 17:22:59,PROD000142,1,276.48,214.04,62.44,Credit Card,0.0,Completed,Website
TXN0000014635,CUST001597,2024-08-01 18:00:17,PROD000115,1,377.66,377.66,0.0,Apple Pay,0.0,Completed,Website
TXN0000000291,CUST003733,2023-04-19 05:17:53,PROD000020,1,223.82,174.84,48.98,Google Pay,0.0,Completed,Website
TXN0000000266,CUST000967,2024-03-18 20:46:19,PROD000134,1,32.54,32.54,0.0,Apple Pay,8.67,Completed,In-Store
TXN0000011676,CUST000961,2023-06-19 22:42:57,PROD000020,1,223.82,180.85,42.97,Credit Card,0.0,Completed,Website
TXN0000024348,CUST004234,2024-10-31 16:28:55,PROD000153,1,191.62,191.62,0.0,Credit Card,0.0,Cancelled,Mobile App
TXN0000005185,CUST004589,2024-05-21 14:22:41,PROD000043,1,15.34,15.34,0.0,Credit Card,8.61,Completed,Website
TXN0000020190,CUST003415,2023-11-04 18:06:08,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Completed,Website
TXN0000015456,CUST001200,2024-01-13 21:45:07,PROD000131,2,294.34,588.68,0.0,Google Pay,0.0,Returned,Website
TXN0000012113,CUST001203,2024-01-16 01:54:46,PROD000017,1,189.17,189.17,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000020929,CUST002503,2024-09-23 10:50:50,PROD000153,1,191.62,191.62,0.0,Debit Card,0.0,Completed,Website
TXN0000007315,CUST001385,2023-07-14 08:36:21,PROD000015,1,419.19,315.42,103.77,Debit Card,0.0,Completed,Mobile App
TXN0000015638,CUST000668,2023-07-10 23:35:53,PROD000051,3,204.56,613.68,0.0,Credit Card,0.0,Completed,Website
TXN0000014198,CUST000051,2024-10-19 19:52:21,PROD000196,1,198.0,198.0,0.0,PayPal,0.0,Completed,Website
TXN0000005476,CUST001249,2023-01-20 08:42:25,PROD000166,1,355.32,333.62,21.7,Google Pay,0.0,Completed,Mobile App
TXN0000002386,CUST002597,2023-03-15 03:59:45,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000008476,CUST002951,2023-06-12 01:32:59,PROD000116,2,124.37,248.74,0.0,Credit Card,0.0,Completed,Website
TXN0000007040,CUST001827,2024-03-15 11:26:55,PROD000153,1,191.62,153.33,38.29,Google Pay,0.0,Cancelled,Website
TXN0000024221,CUST000816,2023-02-27 03:54:44,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000010921,CUST003701,2023-04-08 00:43:43,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000000493,CUST002113,2024-02-16 09:47:23,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Website
TXN0000019908,CUST000583,2024-12-06 08:46:33,PROD000157,1,189.69,189.69,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000017213,CUST003544,2024-06-11 02:42:56,PROD000152,1,29.53,24.85,4.68,Credit Card,14.98,Completed,Mobile App
TXN0000006731,CUST004133,2023-09-06 10:46:47,PROD000079,1,77.73,77.73,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000002668,CUST000354,2024-01-28 23:28:49,PROD000166,2,355.32,710.64,0.0,PayPal,0.0,Completed,Mobile App
TXN0000007191,CUST003013,2024-09-21 09:08:03,PROD000085,1,229.32,229.32,0.0,Debit Card,0.0,Completed,Website
TXN0000005813,CUST000374,2023-09-20 21:13:46,PROD000015,1,419.19,353.17,66.02,Apple Pay,0.0,Completed,Mobile App
TXN0000014166,CUST000153,2024-09-15 14:06:44,PROD000020,1,223.82,223.82,0.0,Debit Card,0.0,Completed,In-Store
TXN0000019770,CUST003863,2024-10-17 04:08:53,PROD000015,2,419.19,838.38,0.0,PayPal,0.0,Completed,Website
TXN0000022603,CUST004466,2023-08-01 19:41:20,PROD000023,2,81.25,162.5,0.0,Debit Card,0.0,Returned,In-Store
TXN0000019612,CUST004986,2023-08-29 21:42:02,PROD000074,1,39.92,39.92,0.0,Debit Card,11.51,Completed,Website
TXN0000009661,CUST000018,2023-11-05 03:40:56,PROD000021,1,210.15,210.15,0.0,Google Pay,0.0,Completed,Website
TXN0000018871,CUST000254,2023-01-04 20:39:25,PROD000051,1,204.56,156.54,48.02,Google Pay,0.0,Completed,In-Store
TXN0000010686,CUST002000,2024-05-18 18:49:03,PROD000082,2,111.9,223.8,0.0,Google Pay,0.0,Completed,Website
TXN0000021403,CUST002133,2024-05-17 20:18:52,PROD000163,2,197.26,298.62,95.9,Apple Pay,0.0,Returned,In-Store
TXN0000014243,CUST000651,2023-05-18 07:13:12,PROD000091,1,47.99,47.99,0.0,Apple Pay,5.06,Completed,Website
TXN0000017096,CUST004178,2023-09-27 20:35:17,PROD000000,1,250.63,250.63,0.0,Apple Pay,0.0,Completed,Website
TXN0000023014,CUST003667,2024-02-26 13:51:49,PROD000106,2,211.4,422.8,0.0,Apple Pay,0.0,Completed,Website
TXN0000007546,CUST000739,2023-11-05 20:27:50,PROD000099,1,216.29,184.61,31.68,Debit Card,0.0,Completed,In-Store
TXN0000021292,CUST003391,2024-08-29 10:17:41,PROD000015,3,419.19,1109.76,147.81,Apple Pay,0.0,Completed,Mobile App
TXN0000019435,CUST004548,2024-01-10 22:42:01,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000007161,CUST002503,2023-05-11 08:51:25,PROD000134,2,32.54,58.8,6.28,Credit Card,0.0,Completed,Website
TXN0000024124,CUST001335,2024-04-16 14:28:07,PROD000020,1,223.82,223.82,0.0,Apple Pay,0.0,Completed,Website
TXN0000000810,CUST002980,2024-04-07 11:14:39,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000015693,CUST003735,2024-08-19 21:56:00,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000019059,CUST004707,2024-06-06 03:56:20,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000011537,CUST003550,2024-06-21 21:51:29,PROD000134,1,32.54,25.82,6.72,PayPal,9.4,Completed,Website
TXN0000006842,CUST004667,2023-01-21 16:26:10,PROD000021,1,210.15,173.31,36.84,Debit Card,0.0,Completed,Website
TXN0000006051,CUST004608,2024-04-04 07:00:47,PROD000131,2,294.34,588.68,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000013825,CUST004180,2023-04-28 05:55:29,PROD000023,1,81.25,81.25,0.0,PayPal,0.0,Completed,In-Store
TXN0000009749,CUST001846,2023-10-13 05:59:50,PROD000074,1,39.92,39.92,0.0,Credit Card,11.03,Completed,In-Store
TXN0000009837,CUST003415,2023-11-11 08:20:03,PROD000134,1,32.54,32.54,0.0,Google Pay,7.98,Completed,Website
TXN0000023999,CUST002753,2023-01-25 11:47:19,PROD000059,1,76.01,76.01,0.0,Credit Card,0.0,Completed,Website
TXN0000019663,CUST001036,2024-06-02 21:18:40,PROD000142,1,276.48,276.48,0.0,Credit Card,0.0,Completed,Website
TXN0000010782,CUST002215,2024-05-02 21:39:29,PROD000132,1,34.38,32.14,2.24,Google Pay,13.21,Completed,In-Store
TXN0000005301,CUST001325,2023-11-06 16:05:35,PROD000028,1,232.38,232.38,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000011338,CUST003404,2023-08-03 06:36:22,PROD000131,1,294.34,294.34,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000023809,CUST000816,2024-03-12 09:28:55,PROD000134,1,32.54,32.54,0.0,Credit Card,7.91,Completed,Website
TXN0000001806,CUST004827,2023-04-30 05:12:56,PROD000131,1,294.34,294.34,0.0,PayPal,0.0,Completed,Website
TXN0000017841,CUST004160,2024-05-29 05:33:34,PROD000049,1,147.56,147.56,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000016814,CUST004011,2024-11-04 23:51:46,PROD000051,1,204.56,168.76,35.8,Apple Pay,0.0,Completed,Website
TXN0000004899,CUST002045,2024-09-24 19:50:13,PROD000196,1,198.0,198.0,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000008960,CUST002155,2024-12-12 02:55:13,PROD000106,1,211.4,211.4,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000003935,CUST001590,2024-09-25 19:31:07,PROD000015,3,419.19,1257.57,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000013570,CUST002332,2024-03-04 19:09:32,PROD000013,1,334.47,334.47,0.0,Debit Card,0.0,Completed,Website
TXN0000013357,CUST004323,2024-04-04 06:14:33,PROD000163,1,197.26,197.26,0.0,PayPal,0.0,Completed,Website
TXN0000011982,CUST004732,2023-10-20 01:52:36,PROD000095,1,201.2,201.2,0.0,Debit Card,0.0,Completed,In-Store
TXN0000000100,CUST002386,2023-08-13 05:50:09,PROD000130,1,175.16,175.16,0.0,Credit Card,0.0,Returned,Website
TXN0000003280,CUST003227,2024-12-08 13:47:21,PROD000080,1,160.07,160.07,0.0,PayPal,0.0,Returned,Website
TXN0000014033,CUST004589,2024-10-22 16:56:14,PROD000134,2,32.54,65.08,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000015077,CUST003639,2024-03-13 02:15:26,PROD000051,1,204.56,204.56,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000018829,CUST000613,2024-06-27 18:06:15,PROD000157,1,189.69,174.42,15.27,PayPal,0.0,Completed,Website
TXN0000013793,CUST001876,2023-03-06 19:56:32,PROD000014,1,283.64,259.07,24.57,Debit Card,0.0,Completed,Mobile App
TXN0000015934,CUST000148,2023-06-20 17:22:53,PROD000163,3,197.26,591.78,0.0,Google Pay,0.0,Completed,In-Store
TXN0000003824,CUST000597,2024-08-22 18:57:20,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,In-Store
TXN0000011391,CUST003822,2024-01-08 02:48:47,PROD000082,2,111.9,223.8,0.0,PayPal,0.0,Completed,In-Store
TXN0000022265,CUST004981,2024-11-04 05:44:28,PROD000074,1,39.92,39.92,0.0,Credit Card,12.98,Cancelled,In-Store
TXN0000018807,CUST000980,2023-06-21 07:26:14,PROD000199,1,232.35,232.35,0.0,Credit Card,0.0,Cancelled,Website
TXN0000001703,CUST001801,2023-07-30 10:48:35,PROD000017,1,189.17,178.6,10.57,PayPal,0.0,Completed,In-Store
TXN0000022097,CUST002662,2023-10-28 02:16:39,PROD000106,1,211.4,211.4,0.0,Credit Card,0.0,Completed,In-Store
TXN0000013090,CUST001738,2023-06-12 09:29:22,PROD000037,1,67.55,67.55,0.0,PayPal,0.0,Completed,Website
TXN0000012456,CUST002926,2023-08-05 14:37:06,PROD000097,1,288.01,288.01,0.0,PayPal,0.0,Completed,Mobile App
TXN0000024728,CUST002413,2023-09-14 06:52:47,PROD000021,1,210.15,164.58,45.57,Apple Pay,0.0,Completed,Mobile App
TXN0000019420,CUST004272,2023-07-11 10:08:05,PROD000082,1,111.9,111.9,0.0,Google Pay,0.0,Cancelled,Mobile App
TXN0000006477,CUST001325,2024-09-13 07:12:40,PROD000015,2,419.19,769.71,68.67,PayPal,0.0,Completed,Website
TXN0000007886,CUST001222,2024-03-30 10:44:05,PROD000015,2,419.19,838.38,0.0,Apple Pay,0.0,Completed,Website
TXN0000000596,CUST003700,2023-04-21 08:03:23,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,Website
TXN0000010373,CUST004657,2023-06-20 04:08:02,PROD000167,1,282.29,282.29,0.0,Credit Card,0.0,Completed,Website
TXN0000023893,CUST002013,2024-05-11 10:21:01,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Website
TXN0000020443,CUST000455,2024-04-17 12:34:57,PROD000004,1,54.84,51.52,3.32,Apple Pay,0.0,Completed,In-Store
TXN0000000621,CUST003713,2023-03-15 04:28:29,PROD000020,1,223.82,185.12,38.7,Apple Pay,0.0,Completed,Website
TXN0000016117,CUST003822,2024-02-21 14:13:37,PROD000015,2,419.19,838.38,0.0,Debit Card,0.0,Completed,In-Store
TXN0000007702,CUST002976,2023-10-22 07:48:47,PROD000134,1,32.54,32.54,0.0,Debit Card,5.33,Completed,Mobile App
TXN0000006616,CUST001590,2023-05-23 16:36:29,PROD000167,1,282.29,282.29,0.0,PayPal,0.0,Completed,In-Store
TXN0000024367,CUST001956,2023-11-07 19:52:53,PROD000153,2,191.62,383.24,0.0,Apple Pay,0.0,Completed,Website
TXN0000017198,CUST003787,2024-06-17 23:44:30,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000022673,CUST004576,2024-08-31 04:26:57,PROD000181,1,272.94,272.94,0.0,Debit Card,0.0,Completed,Website
TXN0000019257,CUST000979,2023-06-25 05:35:55,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Website
TXN0000001833,CUST004850,2024-09-17 22:01:27,PROD000021,2,210.15,420.3,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000021080,CUST002122,2023-05-15 03:46:36,PROD000069,1,290.3,290.3,0.0,Debit Card,0.0,Completed,Website
TXN0000019703,CUST004058,2023-07-01 10:41:47,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Mobile App
TXN0000021708,CUST004798,2023-11-08 02:53:24,PROD000108,1,263.1,214.95,48.15,Debit Card,0.0,Completed,In-Store
TXN0000005696,CUST000765,2024-10-27 15:46:08,PROD000183,3,193.99,581.97,0.0,Apple Pay,0.0,Completed,Website
TXN0000013837,CUST000363,2023-01-17 18:59:30,PROD000057,1,139.38,139.38,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000022302,CUST003897,2024-09-08 21:49:48,PROD000079,2,77.73,155.46,0.0,Credit Card,0.0,Completed,Website
TXN0000024391,CUST001222,2023-07-24 03:18:52,PROD000023,1,81.25,81.25,0.0,Google Pay,0.0,Returned,Website
TXN0000012527,CUST004923,2024-02-19 18:05:37,PROD000023,2,81.25,136.2,26.3,Debit Card,0.0,Completed,Website
TXN0000022242,CUST004398,2024-07-13 17:02:39,PROD000051,2,204.56,354.53,54.59,Google Pay,0.0,Completed,Website
TXN0000023197,CUST004754,2024-10-30 11:32:50,PROD000074,1,39.92,39.92,0.0,PayPal,8.67,Completed,Website
TXN0000009592,CUST004047,2023-06-20 11:20:03,PROD000164,1,100.83,100.83,0.0,Credit Card,0.0,Completed,Website
TXN0000023526,CUST000690,2023-04-28 16:32:42,PROD000022,1,75.59,75.59,0.0,Credit Card,0.0,Completed,Website
TXN0000001215,CUST002132,2023-12-15 17:51:22,PROD000163,1,197.26,197.26,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000016338,CUST002909,2024-01-21 12:16:42,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000008318,CUST001268,2023-01-14 08:07:46,PROD000081,1,87.32,76.51,10.81,Google Pay,0.0,Completed,Mobile App
